label	dish	category	closest_site_recipe	site_id	reason	video_count	main_video
unclear	المكشكشة	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=IZsrmH3lE0I
unclear	بان كيك حلو	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=XNtN3q1fWIc
unclear	براونيز سريعة	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=TTI55FJPago
unclear	تورتة	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=1wnUAtx0tsA
unclear	تورتة	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=nT746q-Csh4
unclear	تورتة	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=wYVTJ9_xEkI
unclear	تورتة	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=zDa_7oCHsow
unclear	تورتة باردة بدون فرن	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=5g0Y9gubQbo
unclear	تورتة بدون فرن	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=MNJo-MhE6DA
unclear	حلو	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=ZUtk9UKQfwY
unclear	حلويات يابانية	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=nm2QsV0tCeQ
unclear	كيكة	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=4S4_ox7OYvM
unclear	كيكة	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=tdOrLItPZkc
unclear	كيكة باردة بدون فرن ولا بيض	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=YiE8cqTqP20
unclear	كيكة سريعة	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=EP7vQkTp-xI
unclear	ليزي كيك	حلويات غربية			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=2s7spCdhSM0
unclear	أكلة بدون لحمة	خضروات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=CzgHM7hVMVA
unclear	باذنجان	خضروات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=4K9KLQ2gQcw
unclear	باذنجان بدون زيت	خضروات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=cfieIMx6OaI
unclear	بطاطس مسلوقة	خضروات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=GGG1Z_MkZiU
unclear	بطاطس وباذنجان	خضروات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=YoP0MZn-8YI
unclear	سناك بطاطس	خضروات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=_INCbLBA13s
unclear	صينية بطاطس	خضروات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=vPoiaftI59k
unclear	سلطة	سلطات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=TPbFewwI5Pc
unclear	سلطة	سلطات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=pBZvSY5LU4w
unclear	سلطة رنجة	سلطات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=d4K09U7jXyI
unclear	شوربة	شوربات وحساء			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=JhXEFAHIFm4
unclear	شوربة شتوية	شوربات وحساء			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=EW7FOLwSnww
unclear	جلاش حلو	فطائر حلوة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=SNYzcpqjkxo
unclear	فطائر حلوة	فطائر حلوة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=1K0ilKU7rmo
unclear	فطائر حلوة	فطائر حلوة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=W1kZnNjnOE0
unclear	فطيرة	فطائر حلوة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=WKeXnu5SZL4
unclear	أطباق فراخ للتفريز	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=JjXXHS1O1So
unclear	أكلة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=Nen-hPrklwg
unclear	أكلة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=XTqoIbnroQ8
unclear	أكلة العيد	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=2g6lycTWei8
unclear	أكلة العيد	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=xgMUiNSC91w
unclear	أكلة مصرية	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=LWMA7qwhqKc
unclear	أكلة من بواقي الأكل	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=azERUyWPz60
unclear	بانيه اقتصادي	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=c2t8tZ-abTY
unclear	بديل الديك الرومي	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=hzJCpuGmBkM
unclear	تجهيزات اللحمة المفرومة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=oxjKBqCPQyc
unclear	تجهيزات فراخ	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=YYz-vDbOEwY
unclear	سرفيس للعزومات	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=bdFuc49Lavc
unclear	صدور فراخ	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=X5jsje0IbtE
unclear	صينية	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=9Y-UPHkfa3s
unclear	صينية اقتصادية	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=FcgiRG1Wde0
unclear	صينية الحاتي	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=X2ioItRiHFU
unclear	صينية العيد	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=wmAO-S-mUGs
unclear	طاجن	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=ZFvnp8_AzsY
unclear	طاجن	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=uxoFSKbxu_o
unclear	طاجن العيد	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=-Wje-FB5Ci4
unclear	طبق ثالث	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=3rG-oWDrTdI
unclear	طبق لحمة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=b88zs3_fvDc
unclear	فراخ	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=kcAZCJ34CXw
unclear	فراخ متبلة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=T1b03xDVWhM
unclear	كبدة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=x0xKKyZ7lks
unclear	كبدة دجاج	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=KQYA_K5QxYo
unclear	كفتة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=W6uWfTvXwJk
unclear	كفتة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=phzR7AoBtbk
unclear	كفتة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=raAv9sl2VaA
unclear	كفتة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=sYR0jKf8HJs
unclear	كفتة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=wmwjQo8wmts
unclear	لحمة	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=-dSgDdi77dw
unclear	لحمة العيد	لحوم وطيور			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=OASXGhFYBm4
unclear	عصائر صيفية	مشروبات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=7VPrBsdv-LA
unclear	قهوة باردة	مشروبات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=kiyBNAR028E
unclear	مشروب	مشروبات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=-K7p-OUaQok
unclear	مشروب	مشروبات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=rbvBaQLmGI4
unclear	مشروب رمضاني	مشروبات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=mL0BT3iS3HI
unclear	مشروب شتوي	مشروبات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=M3wFoUGB5NI
unclear	مشروب لرفع المناعة	مشروبات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=G7VazZAG3Ps
unclear	مشروب للنضارة	مشروبات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=rbvBaQLmGI4
unclear	مشروبات صيفية	مشروبات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=Vz6ZtFRDh4U
unclear	العيش الكوري	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=gVHWleY7wHU
unclear	بريوش محشي	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=9-vwpX6zJUE
unclear	تشكيلة معجنات	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=zUrbMSWfhcg
unclear	تشكيلة معجنات للحفلات	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=8eDkJrZVdjA
unclear	جلاش حادق	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=SNYzcpqjkxo
unclear	خبز	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=0h5ZWI77vUU
unclear	رولات الجلاش المحشية	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=wcwylTiE0zM
unclear	ساندوتشات	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=9Jnu-8uu-GY
unclear	ساندوتشات	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=m7XJ-UnUCG4
unclear	ساندوتشات سريعة	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=rD4nW7Ssxfk
unclear	سمبوسك بحشوات بدون لحوم	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=ojHIE-o6YO4
unclear	عجينة	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=F4hBQyyPx_c
unclear	عجينة قطنية	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=n44kgnrych8
unclear	عيش	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=SSbVc2rotnE
unclear	عيش	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=Wl5GrIeihvY
unclear	عيش	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=ZBaHo-AUgmY
unclear	عيش ياباني	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=lFUykBABquU
unclear	فطائر	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=WIlWL0mTkQM
unclear	فطائر	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=YOC4YULUpU8
unclear	فطائر الطاسة	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=_bzJrnCMDSo
unclear	فطائر حادقة	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=W1kZnNjnOE0
unclear	فطائر قطنية	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=2IiI0FwLf-Q
unclear	فطائر قطنية	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=gs6wF7ojxXo
unclear	فطائر للشاي	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=tqpL3XDV_YQ
unclear	فطائر محشية	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=M20LilegbCk
unclear	فطائر مورقة سريعة	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=6SHD_EBhAcw
unclear	فطائر هشة	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=UoDK2bMn13c
unclear	فطيرة	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=bpWs3dLijFs
unclear	فطيرة	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=xHaVU361vaA
unclear	فطيرة بدون فرن ولا عجن	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=KhwiBWEKRIU
unclear	فطيرة سريعة	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=QtLwXdiv8v0
unclear	قطايف حادق	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=h2uRNAaD4GI
unclear	مخبوزات الجلاش	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=BMcwSacUP6c
unclear	معجنات	معجنات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=6MtYc9vL_cI
unclear	أكلة في حلة واحدة	نشويات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=ErSIhpYHGX8
unclear	الشطيطة	نشويات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=hBbXY_TyxBo
unclear	رز	نشويات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=ekwExMQ-Aoc
unclear	كسكسي	نشويات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=wHeP1VHwahM
unclear	لسان عصفور	نشويات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=XBLuR0zPZYw
unclear	مكرونة	نشويات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=DEmsgsUUCZM
unclear	مكرونة	نشويات			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=m3MxJNZHWTE
unclear	بيتزا بدون دقيق في الطاسة	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=3YXxQFWBUx8
unclear	بيتزا سريعة	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=tmeWeEjUudk
unclear	جلاش رول	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=GTslXE9Fp4Q
unclear	حواوشي بدون لحمة	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=1eZiawcxUgY
unclear	ساندوتش	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=2_UFYh3bqBo
unclear	ساندوتش	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=gluhR-0yALw
unclear	ساندوتش	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=tXEEsai3pdc
unclear	ساندوتشات	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=h7QhcGBiElk
unclear	ساندوتشات	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=tRzRtXFSLF0
unclear	ساندوتشات رول	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=7D8bt9zD-7w
unclear	سناك	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=hUeAlnhmz_8
unclear	سندوتشات	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=oBkcqs45zDc
unclear	شرائح الخبز	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=VsK8rHvIkGg
unclear	وجبات سريعة	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=3L97WoPE1V0
unclear	وجبة	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=MxK0lPtcry8
unclear	وصفة	وجبات سريعة			dish not named in title; named after transcription	1	https://www.youtube.com/watch?v=mL0BT3iS3HI
duplicate	آيس كريم اقتصادي	آيس كريم	آيس كريم الفانيليا	des-43	آيس كريم بسيط باللبن والنشا	2	https://www.youtube.com/watch?v=EIsXYmtZ6YM
duplicate	آيس كريم بالبسكوت	آيس كريم	آيس كريم ببسكويت سافوي	des-44	آيس كريم بالبسكويت	1	https://www.youtube.com/watch?v=lpUH5947ANM
duplicate	بتنجان مخلل	أكلات شهية	الباذنجان المخلل بالثوم والفلفل	add-070	باذنجان مخلل	1	https://www.youtube.com/watch?v=crXzd5VxDVE
duplicate	تركي	أكلات شهية	الديك الرومي	meat-57	حشوة ساندوتش (ديك رومي) وليست طبقًا مستقلًا	1	https://www.youtube.com/watch?v=qkTLQ9c0J50
duplicate	ثوم وبصل بودر	أكلات شهية	بودرة الثوم والبصل البيتي	add-135	بودرة الثوم والبصل	1	https://www.youtube.com/watch?v=2La1aiMSepo
duplicate	جبن	أكلات شهية	الجبن الكريمي البيتي للساندويتشات	add-081	حشوة جبن للساندوتش وليست طبقًا مستقلًا	1	https://www.youtube.com/watch?v=qkTLQ9c0J50
duplicate	جبنة بيضاء بيتي	أكلات شهية	الجبنة البيضاء البيتي بالليمون	add-073	الجبنة البيضاء البيتي	1	https://www.youtube.com/watch?v=_sVqfN8KPDY
duplicate	خيار مخلل سريع	أكلات شهية	مخلل الخيار السريع	add-046	مخلل الخيار السريع	1	https://www.youtube.com/watch?v=UJW67J9lYlk
duplicate	دبس الرمان	أكلات شهية	دبس الرمان البيتي	add-097	دبس الرمان	1	https://www.youtube.com/watch?v=0emTB6i30ts
duplicate	دبس الفلفل	أكلات شهية	Turkish Red Pepper Paste (Biber Salçası)	ec-480	دبس الفلفل الأحمر	1	https://www.youtube.com/watch?v=Sxe1P-6wrTs
duplicate	زبادي بيتي	أكلات شهية	الزبادي البيتي وزبادي الفراولة	add-015	الزبادي البيتي	2	https://www.youtube.com/watch?v=G4MFF1Qd-jI
duplicate	زيتون تفاحي مخلل	أكلات شهية	مخلل الزيتون الأخضر	add-035	مخلل الزيتون	1	https://www.youtube.com/watch?v=XiEPx5XAJ8o
duplicate	سبع بهارات	أكلات شهية	خلطة البهارات السبعة	add-134	السبع بهارات	1	https://www.youtube.com/watch?v=vVwCZIcKn-Y
duplicate	صلصة الكفتة	أكلات شهية	عمل دمعة للكفته	meat-38	صلصة (دمعة) الكفتة	1	https://www.youtube.com/watch?v=FzUKukicAME
duplicate	صلصة جاهزة للتفريز	أكلات شهية	عمل الصلصة	veg-47	الصلصة	1	https://www.youtube.com/watch?v=WvsFSLmo2Ig
duplicate	صلصة طماطم للتخزين	أكلات شهية	عمل الصلصة	veg-47	صلصة الطماطم	1	https://www.youtube.com/watch?v=iA_7ekrbTwQ
duplicate	صوص البيتزا	أكلات شهية	عمل صلصة البيتزا	bake-14	صلصة البيتزا	1	https://www.youtube.com/watch?v=vrUVMPANxEc
duplicate	صوص جبنة	أكلات شهية	صوص الشيدر	add-218	صوص الجبن	2	https://www.youtube.com/watch?v=jPbxr3t5n44
duplicate	صوص محمرة	أكلات شهية	صلصة المحمرة للمناقيش	add-144	صوص المحمرة	1	https://www.youtube.com/watch?v=OeQLgpXcYgk
duplicate	طاسة البيض بالسوسيس	أكلات شهية	البيض المقلي بالبسطرمة أو بالسجق أو بالعصاج	osool-909	البيض المقلي بالسجق	1	https://www.youtube.com/watch?v=IbQ8lyWPwWc
duplicate	عجة بالخضار	أكلات شهية	العجة الإسبانيولية بالخضار	osool-916	العجة بالخضار	1	https://www.youtube.com/watch?v=9XbFJsiMl_g
duplicate	عجة مصرية	أكلات شهية	العجة	savory-01	العجة	1	https://www.youtube.com/watch?v=oJaLBBbXq-M
duplicate	كاتشب	أكلات شهية	الكاتشب البيتي	add-077	الكاتشب البيتي	1	https://www.youtube.com/watch?v=HhVU7BAL-sc
duplicate	لبنة	أكلات شهية	Homemade Labneh (Labna)	ec-060	اللبنة	1	https://www.youtube.com/watch?v=FSL7uQE-dX8
duplicate	ليمون معصفر	أكلات شهية	مخلل الليمون المعصفر	add-126	الليمون المعصفر	1	https://www.youtube.com/watch?v=Q4P88t4-jnY
duplicate	مخلل لفت	أكلات شهية	مخلل اللفت الوردي	add-065	مخلل اللفت	2	https://www.youtube.com/watch?v=8BCoOAxrDtg
duplicate	معجون الفلفل	أكلات شهية	Turkish Red Pepper Paste (Biber Salçası)	ec-480	معجون الفلفل الأحمر	1	https://www.youtube.com/watch?v=Sxe1P-6wrTs
duplicate	هريسة	أكلات شهية	هريسة الشطة	add-056	هريسة الشطة	1	https://www.youtube.com/watch?v=Sxe1P-6wrTs
duplicate	هريسة شطة	أكلات شهية	هريسة الشطة	add-056	هريسة الشطة	2	https://www.youtube.com/watch?v=dyqvge8AxFY
duplicate	رز بالجمبري	بحريات	صيادية الجمبري بالأرز	osool-405	أرز مطبوخ بالجمبري	1	https://www.youtube.com/watch?v=1sl3DhJSD1o
duplicate	سمك مشوي	بحريات	السمك المشوي بالردة ودقة الخل والثوم	sea-02	السمك المشوي	1	https://www.youtube.com/watch?v=NcdZ0d4MdFw
duplicate	سمك مقلي	بحريات	السمك المقلي (بالدقيق / بالبيض والبقسماط)	sea-01	السمك المقلي	1	https://www.youtube.com/watch?v=yFgXKZNlYwY
duplicate	صينية سمك	بحريات	صينية السمك بالطماطم والكرفس	osool-413	صينية السمك	2	https://www.youtube.com/watch?v=ufF3fYI88V4
duplicate	بصارة	بقوليات	البصارة	leg-03	البصارة	1	https://www.youtube.com/watch?v=KbFR9BXAGS0
duplicate	طعمية	بقوليات	الطعمية المصرية الأصلية (الفلافل)	leg-02	الطعمية	3	https://www.youtube.com/watch?v=iZwAGdOvHtw
duplicate	فول	بقوليات	الفول المدمس بالتقلية	savory-06	الفول المدمس	1	https://www.youtube.com/watch?v=Rvm3ckNPbJ0
duplicate	فول مدمس	بقوليات	الفول المدمس في الفرن وطرق تقديمه	osool-606	الفول المدمس	1	https://www.youtube.com/watch?v=06f5dK3-JLk
duplicate	كفتة العدس	بقوليات	ضلع العدس (كستليتة العدس) وقوالبه	osool-612	أقراص العدس	1	https://www.youtube.com/watch?v=H1JwWoxrcSY
duplicate	مجدرة	بقوليات	Mujaddara (Brown Lentils and Rice with Fried Onions)	ec-208	المجدرة	1	https://www.youtube.com/watch?v=H1JwWoxrcSY
duplicate	بسكويت النشادر	حلويات خفيفة	بسكويت النشادر بدون بيض	add-041	بسكويت النشادر	1	https://www.youtube.com/watch?v=dmsBLOGsXyA
duplicate	بسكويت جوز الهند	حلويات خفيفة	بسكويت جوز الهند	des-77	بسكويت جوز الهند	1	https://www.youtube.com/watch?v=XT9M8p-rR38
duplicate	بيتيفور	حلويات خفيفة	البتي فور	des-81	البتي فور	3	https://www.youtube.com/watch?v=8naQwqv9jWU
duplicate	شيكولاتة باونتي	حلويات خفيفة	أصابع شوكولاتة جوز الهند (باونتي بيتي)	add-063	شيكولاتة باونتي بيتي	1	https://www.youtube.com/watch?v=dBSUoJ8xRnQ
duplicate	صوص الشيكولاتة	حلويات خفيفة	عمل صلصة الشيكولاتة	des-105	صلصة الشيكولاتة	2	https://www.youtube.com/watch?v=jiR7CW-Jxjw
duplicate	صوص الكراميل	حلويات خفيفة	عمل صلصة الكراميل و الشيكولاتة	des-110	صوص الكراميل	1	https://www.youtube.com/watch?v=HhUL6ueeEJg
duplicate	أم علي	حلويات شرقية	أم علي	des-67	أم علي	1	https://www.youtube.com/watch?v=QAI4AewqSRI
duplicate	المفتقة	حلويات شرقية	المفتقة المصرية	add-067	المفتقة	1	https://www.youtube.com/watch?v=9kC4xUnROF8
duplicate	بسبوسة	حلويات شرقية	البسبوسة المصرية المرملة وعمل الشربات	des-01	بسبوسة	3	https://www.youtube.com/watch?v=8UN_bVIo7AM
duplicate	بسبوسة بالقشطة	حلويات شرقية	البسبوسة بالقشطة	add-018	بسبوسة بالقشطة	4	https://www.youtube.com/watch?v=cZPfHnRyFLY
duplicate	بسيسة (كيكة الذرة)	حلويات شرقية	البسيسة	des-61	البسيسة	1	https://www.youtube.com/watch?v=Hoo_V_G0nUg
duplicate	بسيمة	حلويات شرقية	البسيمة	des-59	البسيمة	1	https://www.youtube.com/watch?v=Mt3IF8vQDnU
duplicate	بغاشة الباشا	حلويات شرقية	البغاشة	des-62	البغاشة	1	https://www.youtube.com/watch?v=M2Pm4id_SKc
duplicate	بقلاوة	حلويات شرقية	البقلاوة	des-51	البقلاوة	2	https://www.youtube.com/watch?v=ZIQDLOW8vx0
duplicate	بقلاوة اقتصادية	حلويات شرقية	البقلاوة	des-51	بقلاوة	1	https://www.youtube.com/watch?v=NUvNqe3umnM
duplicate	بلح الشام	حلويات شرقية	بلح الشام	des-58	بلح الشام	3	https://www.youtube.com/watch?v=IE3LtEDrULM
duplicate	بليلة	حلويات شرقية	البليلة	des-31	البليلة	1	https://www.youtube.com/watch?v=vl1d4xODGxU
duplicate	بيتيفور الدايب	حلويات شرقية	البتي فور	des-81	البتي فور	1	https://www.youtube.com/watch?v=KTnkOyrQfdk
duplicate	حشوات الكحك بالعجوة والملبن والعجمية	حلويات شرقية	عمل حشوة العجمية	des-73	حشوات الكحك (العجمية والملبن والعجوة)	1	https://www.youtube.com/watch?v=4lvxbD51EhE
duplicate	رز بلبن كريمي	حلويات شرقية	الأرز باللبن	des-25	أرز باللبن	1	https://www.youtube.com/watch?v=8t0NZkmPD-0
duplicate	رموش الست	حلويات شرقية	رموش الست	des-68	رموش الست	1	https://www.youtube.com/watch?v=O8WHFERBkWw
duplicate	زلابية	حلويات شرقية	لقمة القاضي (الزلابية المقرمشة) بعرق الحلاوة	des-02	الزلابية (لقمة القاضي)	3	https://www.youtube.com/watch?v=laxvyK5foAs
duplicate	طاجن رز معمر حلو	حلويات شرقية	الأرز المعمر بالسكر	des-29	الأرز المعمر بالسكر	1	https://www.youtube.com/watch?v=5W3BQjDqdLE
duplicate	طبقات مقرمشة	حلويات شرقية	البقلاوة	des-51	جزء من وصفة البقلاوة (العجين المقرمش) وليس طبقًا مستقلًا	1	https://www.youtube.com/watch?v=mnEHopT1RAc
duplicate	عاشوراء	حلويات شرقية	العاشوراء	des-32	العاشوراء	3	https://www.youtube.com/watch?v=_kGOMo9c3r8
duplicate	عاشوراء كريمي	حلويات شرقية	العاشوراء	des-32	العاشوراء	1	https://www.youtube.com/watch?v=z3dRuIED-EI
duplicate	غريبة	حلويات شرقية	الغريِبة	des-70	الغريبة	3	https://www.youtube.com/watch?v=wcv1p94s2N8
duplicate	غريبة ناعمة	حلويات شرقية	الغريِبة	des-70	الغريبة	1	https://www.youtube.com/watch?v=pnhNnokqjI4
duplicate	قطايف	حلويات شرقية	القطايف	des-57	القطايف	1	https://www.youtube.com/watch?v=YgLyNs3CsdE
duplicate	قطايف حلو	حلويات شرقية	القطايف	des-57	القطايف	1	https://www.youtube.com/watch?v=h2uRNAaD4GI
duplicate	كحك	حلويات شرقية	الكحك	des-71	الكحك	1	https://www.youtube.com/watch?v=IYg5Nquy0Zc
duplicate	كحك العيد	حلويات شرقية	الكحك	des-71	كحك العيد	8	https://www.youtube.com/watch?v=4WWU3jCqAXs
duplicate	كنافة بالمانجو	حلويات شرقية	الكنافة بالمانجو والكريمة	add-025	الكنافة بالمانجو	3	https://www.youtube.com/watch?v=vzEwdDB6Ah4
duplicate	معمول	حلويات شرقية	المعمول بالتمر والسميد	add-050	المعمول	2	https://www.youtube.com/watch?v=G0laI-O-Kek
duplicate	معمول بالتمر	حلويات شرقية	المعمول بالتمر والسميد	add-050	المعمول بالتمر	1	https://www.youtube.com/watch?v=qdoDHuHgLss
duplicate	منين بالعجوة	حلويات شرقية	المنين	des-74	المنين بالعجوة	2	https://www.youtube.com/watch?v=8Kl5UVP1mjQ
